TWIN_ID,score_socialdesirability,score_conscientiousness,score_anxiety,score_HI,score_VI,score_HC,score_VC,score_finliteracy,score_numeracy,score_deductive_certainty,score_forwardflow,score_discount,score_presentbias,score_riskaversion,score_lossaversion,score_trustgame_sender,score_trustgame_receiver
1076,5,5,28,4.0,1.5,3.25,3.25,6,4,4,0.8905267137629094,0.0,0.0,0.6111111111111112,no switch,40.0,45.0
1077,9,8,4,4.75,3.25,4.5,4.0,5,3,4,0.7925126940685795,0.3104781772960677,0.052083333333333336,0.6111111111111112,no switch,40.0,48.0
1078,3,6,16,5.0,5.0,4.25,2.75,4,5,4,0.9054329636637148,0.3104781772960677,0.02638888888888889,0.0,no switch,100.0,13.0
1079,8,8,31,5.0,2.75,4.25,4.5,6,4,2,0.8441711605754207,4823.010556400996,0.25277777777777777,0.6111111111111112,no switch,20.0,36.0
1080,1,2,16,5.0,3.5,3.5,1.5,6,2,3,0.8764601871732152,478232442.30689955,-0.10694444444444445,0.11111111111111112,no switch,100.0,55.0
1081,13,7,3,5.0,2.25,5.0,3.25,3,1,4,0.7954295159563857,23416009.38563497,-0.21666666666666667,0.41111111111111115,no switch,40.0,45.0
1082,0,0,37,4.75,2.5,4.5,2.5,5,4,4,0.8288529499682898,13712542455.177818,0.05833333333333333,0.6111111111111112,0.2131119179228923,0.0,17.0
1083,13,8,0,4.25,2.75,4.5,4.5,6,6,2,0.8260727934085205,4.825761367031629,0.06944444444444443,0.5277777777777778,no switch,40.0,15.0
1084,0,8,17,3.5,2.25,3.75,4.0,6,8,4,0.7940482872228475,0.0,0.0,0.016666666666666666,no switch,100.0,30.0
1085,5,1,9,3.5,2.0,3.25,3.25,5,4,4,0.8230096557205653,398.0649639559679,0.2222222222222222,-0.18888888888888888,no switch,60.0,55.0
1086,0,8,8,4.0,2.25,4.0,4.0,5,8,4,0.8716075512691553,0.0,0.0,0.16666666666666666,no switch,20.0,25.0
1087,9,8,1,5.0,2.0,3.0,2.5,6,7,4,0.8107009810342828,4717.878902760957,0.0,0.0,1.0933206088271756,100.0,28.0
1088,7,7,7,3.5,4.0,4.0,3.25,3,6,4,0.6970181837707269,1501200376375910.8,-0.04861111111111111,0.5444444444444445,no switch,40.0,53.0
1089,3,6,19,5.0,2.75,3.5,3.25,6,8,4,0.8269025410017579,455.1335777333058,-0.10833333333333334,0.5555555555555555,no switch,40.0,57.0
1090,7,8,16,4.5,1.75,4.25,2.0,4,1,4,0.860316507735002,109.95741500707037,0.11666666666666665,-0.17777777777777778,no switch,60.0,55.0
1091,11,8,1,4.0,2.25,3.0,4.5,6,6,4,0.8211826787902908,0.0,0.0,0.06666666666666667,1.119618878378404,40.0,40.0
1092,12,8,22,5.0,2.75,3.75,4.25,6,7,4,0.8365113533421824,1501199877031962.8,-0.027777777777777776,0.45,no switch,40.0,58.0
1093,2,7,0,3.75,1.0,3.25,3.5,5,5,4,0.8300046955232131,14.050545696553074,0.10972222222222222,-0.04444444444444443,0.9875176744009352,0.0,10.0
1094,2,7,8,3.75,3.5,2.0,3.5,5,4,4,0.8147471903550041,0.0,0.0,0.06666666666666667,0.8876099747089672,40.0,45.0
1095,10,8,9,5.0,2.5,3.75,3.0,4,4,3,0.7164307017484837,16.765218530198286,0.030555555555555558,0.5111111111111112,no switch,40.0,33.0
1096,4,0,37,4.25,2.0,3.5,4.0,5,2,4,0.8249935613792002,0.0,0.056944444444444436,0.4444444444444444,no switch,0.0,9.0
1097,3,8,12,3.5,3.0,4.75,4.75,4,2,4,0.8270443022856696,1501199875790165.0,0.3333333333333333,-0.1111111111111111,1.0047233035906424,60.0,55.0
1098,6,8,11,5.0,3.75,3.25,3.75,6,6,4,0.8971071395743546,7.540434200676842,0.41944444444444445,-0.17777777777777778,no switch,100.0,100.0
1099,1,2,9,5.0,3.5,3.0,3.0,6,6,4,0.8392175886111934,0.0,0.0,-0.07777777777777777,no switch,0.0,0.0
1100,7,7,2,5.0,2.75,4.75,3.75,5,5,2,0.8316082253991607,0.0,0.06527777777777777,-0.1111111111111111,no switch,40.0,24.0
1101,3,7,0,3.5,3.5,3.0,4.25,6,7,4,0.7794470372933608,-0.333223269233891,0.29444444444444445,-0.17777777777777778,no switch,0.0,0.0
1102,6,2,19,3.0,2.0,3.5,3.25,4,4,4,0.8098462246863106,0.0,0.0,0.0,2.0645459251542007,20.0,45.0
1103,13,7,8,4.5,1.75,5.0,4.25,5,8,4,0.7969571400384349,109.95741500707037,0.1722222222222222,0.16666666666666666,no switch,40.0,54.0
1104,5,5,29,4.0,2.25,4.5,4.5,4,2,4,0.8477163059644962,0.0,0.08472222222222221,0.0,no switch,40.0,30.0
1105,7,4,16,4.0,2.5,4.75,2.75,3,5,4,0.8819150230000586,4425.456968906145,0.01875,0.1388888888888889,no switch,40.0,48.0
1106,12,8,5,4.5,4.25,5.0,4.75,6,1,4,0.779483196025685,0.0,0.0,0.6111111111111112,no switch,40.0,45.0
1107,2,4,1,4.0,3.75,3.0,2.5,6,7,4,0.896499309131466,0.0,0.0,0.0,no switch,0.0,0.0
1108,8,8,5,4.25,2.75,4.0,4.5,5,4,4,0.8026724867182348,1.7144237181276818,0.013888888888888888,-0.22777777777777777,no switch,40.0,34.0
1109,11,5,4,4.5,3.25,3.75,4.0,6,8,4,0.8590821301031365,0.0,0.08194444444444444,-0.027777777777777776,no switch,40.0,30.0
1110,7,8,0,4.75,4.0,3.75,4.0,6,8,4,0.7805498782748304,-0.9711920821388641,0.075,0.06666666666666667,no switch,0.0,45.0
1111,6,8,0,4.75,2.5,4.75,4.5,6,5,4,0.7965169645731883,0.0,0.0,-0.05,no switch,100.0,55.0
1112,1,6,2,4.5,2.25,2.75,3.5,6,8,4,0.8348731592984954,5.050210716011396,-0.008333333333333333,0.10000000000000002,0.9242457763730895,100.0,36.0
1113,13,7,7,5.0,1.75,4.5,4.0,5,7,4,0.7517440590477958,0.0,0.0,-0.3111111111111111,no switch,100.0,0.0
1114,5,6,4,4.5,3.0,4.0,4.25,7,7,4,0.8035288085341359,0.0,0.0,0.24444444444444444,0.43921774062342855,100.0,55.0
1115,6,8,25,4.5,2.5,3.0,4.25,2,3,4,0.8142329732755522,0.0,0.13055555555555554,0.41666666666666663,no switch,100.0,73.0
1116,13,4,0,4.0,2.0,5.0,3.25,4,5,4,0.8333090594907003,4.4290965517728935,0.20902777777777773,0.24444444444444446,no switch,60.0,55.0
1117,6,6,8,4.75,1.0,4.75,4.0,5,6,4,0.8056355111059311,0.0,0.0,0.06666666666666667,no switch,100.0,45.0
1118,6,5,3,3.0,2.75,4.0,3.5,6,8,4,0.8438187201543336,0.0,0.0,-0.5333333333333333,no switch,100.0,38.0
1119,3,8,22,4.25,2.25,3.5,4.0,5,7,4,0.8401853733263223,4823.010556400996,0.14166666666666666,-0.1111111111111111,no switch,100.0,45.0
1120,2,8,10,5.0,3.5,4.25,4.25,5,7,4,0.7746882860497487,24213.38251788808,-0.012500000000000002,-0.011111111111111108,no switch,0.0,33.0
1121,8,8,13,4.5,1.25,3.0,2.5,4,3,4,0.7905597768747459,16.765218530198286,0.024999999999999998,0.24444444444444446,no switch,40.0,45.0
1122,4,6,25,3.75,4.0,3.5,3.75,4,2,4,0.759580436294058,4717.878902760957,0.03333333333333333,0.20555555555555557,0.6211769251280818,60.0,45.0
1123,3,8,21,4.0,4.0,4.0,4.5,5,5,4,0.8177873873905785,4.825761367031629,0.08888888888888889,-0.24444444444444446,no switch,100.0,73.0
1124,0,6,28,4.5,1.0,4.5,3.5,2,3,4,0.8426589235942982,no switch,no switch,no switch,no switch,40.0,32.0
1125,2,8,0,4.25,2.75,3.75,4.25,4,6,4,0.847330140686385,4367.87697866769,-0.05555555555555555,0.05,no switch,0.0,55.0
1126,3,6,7,5.0,3.25,3.5,4.75,5,2,4,0.7285979918612384,1046448.5942936015,-0.025694444444444447,-0.21666666666666667,no switch,40.0,48.0
1127,5,8,3,4.75,3.75,5.0,4.75,5,8,4,0.8146929092805509,695.1780868195025,0.013888888888888888,-0.1111111111111111,1.3501209091277144,60.0,48.0
1128,1,7,34,4.25,2.0,3.75,3.5,4,6,4,0.7855384993954486,0.0,0.26666666666666666,0.0,0.8876099747089672,40.0,20.0
1129,5,8,30,3.75,2.5,2.5,4.0,5,7,2,0.8499172437889319,16.765218530198286,0.11875000000000001,-0.1111111111111111,no switch,40.0,45.0
1130,3,6,30,4.75,2.75,3.75,3.5,5,3,3,0.8106226403778226,380.4213374892099,0.09444444444444444,0.2833333333333333,1.25709062465384,60.0,42.0
1131,5,8,26,4.5,2.75,3.75,4.75,7,6,4,0.8495639022343257,4424.191468273483,0.015972222222222224,-0.061111111111111116,0.9404587162736096,100.0,44.0
1132,1,8,7,4.75,2.25,4.5,4.0,6,4,4,0.8443390361274589,0.0,0.0,0.08333333333333333,no switch,40.0,53.0
1133,11,7,5,3.75,2.0,4.5,4.0,6,6,3,0.8558756070810376,0.0,0.0,-0.17777777777777778,no switch,60.0,45.0
1134,0,4,9,4.75,2.0,3.25,2.5,3,7,4,0.8202180358658439,no switch,no switch,no switch,no switch,40.0,45.0
1135,7,8,0,5.0,2.25,3.5,3.5,6,8,4,0.7040068127320365,0.9315923415345702,0.024305555555555552,0.3444444444444444,0.5262639084697417,0.0,45.0
1136,8,6,21,4.5,1.5,4.0,4.5,6,7,4,0.8554837686074225,0.0,0.0,0.41111111111111115,0.2778557218195714,80.0,36.0
1137,2,8,13,5.0,4.0,3.0,2.0,6,7,4,0.827517477407143,0.0,0.0,0.21666666666666667,1.3892644756210073,0.0,0.0
1138,11,8,0,5.0,3.0,4.5,5.0,6,8,4,0.755894526392794,0.0,0.0,0.5555555555555555,0.7270134564022138,0.0,0.0
1139,11,8,0,4.5,3.0,4.5,3.5,6,7,4,0.8356495239555732,0.0,0.0,0.24444444444444446,no switch,100.0,55.0
1140,6,7,4,4.0,3.75,4.0,3.5,7,3,4,0.8509561680697493,20772.84470154402,0.31527777777777777,-0.06666666666666667,0.8876099747089672,100.0,100.0
1141,0,8,4,3.75,2.25,3.5,2.5,7,7,4,0.8544458104210384,0.0,0.0,0.0,0.8876099747089672,100.0,39.0
1142,0,7,3,5.0,2.25,4.25,4.75,6,5,4,0.8698372495658035,1.7144237181276818,0.14513888888888887,0.2888888888888889,no switch,80.0,33.0
1143,2,8,10,4.25,1.75,4.5,3.75,6,6,4,0.8260620684484277,109.95741500707037,0.0361111111111111,0.08888888888888889,0.6545866001758853,60.0,33.0
1144,11,7,10,2.75,2.75,4.0,4.5,5,8,4,0.8197023778503519,1501199899206174.2,0.0,0.48888888888888893,no switch,80.0,65.0
1145,0,7,18,4.0,3.5,3.0,2.5,4,6,4,0.6352150321046895,no switch,no switch,no switch,no switch,40.0,42.0
1146,10,7,6,5.0,3.0,4.0,4.75,5,4,3,0.797653592551134,0.0,0.0,0.23888888888888893,no switch,40.0,45.0
1147,2,8,16,5.0,2.75,3.25,3.5,7,5,4,0.8817049131074898,0.0,0.0,-0.044444444444444446,1.6710194613885434,100.0,31.0
1148,3,8,12,4.5,3.25,3.75,3.25,6,5,4,0.8803612987099799,800.3097404595413,0.1777777777777778,0.06666666666666667,0.8982283219962782,100.0,90.0
1149,9,3,2,3.0,1.5,3.75,3.25,6,8,4,0.8304685699617512,0.0,0.0,0.2611111111111111,0.3244460592562617,0.0,29.0
1150,7,5,4,3.0,2.5,3.5,3.0,5,6,2,0.8285362434386666,5.050210716011396,0.024305555555555552,-0.24444444444444446,no switch,40.0,49.0
1151,2,6,11,4.5,3.25,2.25,3.5,5,8,4,0.8402028827228972,380.4213374892099,0.027777777777777776,0.2111111111111111,no switch,0.0,0.0
1152,7,6,7,3.75,3.5,3.5,3.5,7,8,4,0.8709765902970981,14.13655013736249,-0.015972222222222218,-0.12222222222222223,no switch,20.0,33.0
1153,6,8,8,5.0,2.5,3.0,1.0,5,6,3,0.8562122601544143,40.57579006699883,-0.048611111111111105,-0.15555555555555556,no switch,40.0,45.0
1154,0,2,16,4.5,2.5,4.25,3.75,4,5,4,0.8475157547116162,no switch,no switch,no switch,no switch,80.0,45.0
1155,8,6,6,3.25,2.0,4.25,3.75,6,7,4,0.863000525437693,4735.5225292277155,0.06527777777777777,0.027777777777777776,no switch,40.0,17.0
1156,0,6,0,4.25,3.5,4.0,3.5,7,7,4,0.8594648133863552,0.0,0.0,0.022222222222222223,3.6408176145124105,60.0,0.0
1157,11,8,7,5.0,3.25,3.5,3.25,5,5,3,0.8133046976907263,5.050210716011396,-0.008333333333333333,-0.4,no switch,40.0,57.0
1158,12,6,1,5.0,2.5,3.5,3.25,4,4,4,0.694919586365545,20772.84470154402,0.09444444444444444,0.8333333333333334,no switch,20.0,23.0
1159,11,8,9,3.75,1.0,4.25,3.5,4,5,4,0.8577239077844387,40.57579006699883,0.044444444444444446,0.6111111111111112,0.08969476015419972,20.0,45.0
1160,10,5,7,4.0,4.0,3.25,4.75,7,5,4,0.8386001142969717,16645.01223196253,-0.035416666666666666,0.07222222222222223,0.5460764865850027,60.0,57.0
1161,5,8,20,4.25,4.25,4.0,4.25,4,1,4,0.6094247663958233,1501199875790166.0,-0.16458333333333333,-0.2111111111111111,no switch,40.0,63.0
1162,6,6,0,4.75,2.5,4.25,3.75,6,7,4,0.8363449560573434,0.3104781772960677,0.07569444444444444,-0.08333333333333333,no switch,100.0,45.0
1163,2,2,10,3.0,2.0,2.0,3.0,6,8,4,0.815067011208621,0.0,0.0,0.3888888888888889,0.4404407218511019,100.0,40.0
1164,8,8,5,4.75,1.5,4.5,2.0,5,7,4,0.8313811258097015,10.156376671056016,-0.020833333333333332,0.25555555555555554,0.5253311321458287,20.0,45.0
1165,6,0,36,3.25,2.5,3.75,4.25,4,4,4,0.7487465382488994,0.0,0.0,0.5555555555555555,no switch,20.0,26.0
1166,8,8,20,3.5,1.5,3.5,2.75,5,4,4,0.8208685745779991,455.1335777333058,0.013888888888888886,-0.06666666666666667,no switch,80.0,45.0
1167,2,0,14,4.25,1.75,3.75,3.75,5,3,4,0.8127731055901875,1501199876836663.2,-0.11944444444444442,0.13333333333333333,0.3902573713114361,0.0,62.0
1168,10,8,4,4.75,3.0,4.5,4.0,6,7,4,0.7511154255636516,423.0284478242843,0.06180555555555556,0.06666666666666667,no switch,40.0,39.0
1169,1,7,19,5.0,2.25,4.5,4.5,6,6,4,0.8011360806673666,1501199875790532.8,-0.11666666666666665,0.24444444444444446,no switch,60.0,55.0
1170,5,5,14,4.5,3.5,3.0,4.5,4,2,4,0.8207369144008198,479262623.1702538,-0.07638888888888888,-0.03888888888888888,no switch,40.0,33.0
1171,7,8,2,4.75,3.25,5.0,4.75,5,6,4,0.8594007784821512,0.0,0.0,0.0,no switch,80.0,55.0
1172,9,8,1,4.0,2.75,3.75,3.25,7,7,4,0.8992827252161437,0.0,0.0,0.0,1.0294547707426824,100.0,8.0
1173,6,5,5,4.5,3.0,4.75,4.5,6,4,4,0.7820948719446844,0.3104781772960677,-0.008333333333333333,0.06666666666666667,no switch,20.0,35.0
1174,4,8,11,5.0,2.0,3.5,1.0,4,3,4,0.8590318105364162,346.58010826706703,0.04930555555555555,0.2333333333333333,0.2684888601223636,40.0,48.0
1175,7,8,12,3.5,1.75,4.25,4.5,4,4,4,0.7637876533082227,0.0,0.043750000000000004,0.27777777777777773,no switch,40.0,45.0
1176,2,6,18,5.0,2.25,4.0,3.0,6,8,4,0.8305900352790637,4823.010556400996,0.041666666666666664,0.26666666666666666,0.8611118285364975,40.0,51.0
1177,2,8,1,4.5,2.5,4.25,3.5,6,7,4,0.8936191230013367,109.95741500707037,0.08055555555555555,0.18888888888888888,no switch,20.0,33.0
1178,9,3,5,4.0,2.25,3.75,2.75,5,5,4,0.8216597452908049,4377.101762997211,-0.07638888888888888,0.24444444444444446,no switch,40.0,45.0
1179,4,8,1,4.25,1.5,5.0,3.75,6,4,4,0.8419233582177187,1501199875790515.0,-0.008333333333333333,0.0,0.6691716488985238,100.0,100.0
1180,11,8,0,4.75,3.75,3.5,2.5,3,3,1,0.7328644438822624,0.0,0.0,-0.35555555555555557,no switch,100.0,55.0
1181,4,8,2,4.5,2.75,2.75,3.25,4,7,4,0.7601271319860484,0.0,0.0,-0.05555555555555555,0.8769916274216562,0.0,0.0
1182,4,5,8,4.5,3.25,2.75,2.75,6,7,4,0.8052305383141661,0.0,0.0,0.3111111111111111,no switch,0.0,0.0
1183,4,8,20,3.5,1.25,4.5,3.75,4,3,4,0.8157090300388352,39.95467590276033,-0.005555555555555554,0.3666666666666667,no switch,40.0,45.0
1184,7,8,1,5.0,2.75,2.5,3.75,6,7,4,0.8429289660120133,0.0,0.0,0.0,0.8876099747089672,0.0,0.0
1185,2,8,10,4.75,2.5,3.25,3.5,5,8,4,0.8214746970678954,0.0,0.0,0.0,1.0933206088271756,60.0,31.0
1186,0,6,15,4.75,2.25,3.25,3.5,6,6,4,0.7695285340437379,90.62807202723366,0.005555555555555554,0.35555555555555557,no switch,40.0,21.0
1187,2,6,7,3.75,1.5,3.5,2.75,5,5,4,0.8334890809625208,6.229706907863243,0.21458333333333335,-0.016666666666666666,no switch,40.0,45.0
1188,9,7,6,4.75,1.5,5.0,4.5,5,2,4,0.6466735868265057,0.0,0.032638888888888884,-0.15555555555555553,no switch,40.0,30.0
1189,3,1,10,2.25,3.75,4.0,3.5,4,7,4,0.8416845452805649,0.0,0.0,0.27777777777777773,no switch,100.0,46.0
1190,0,5,9,3.5,1.75,4.0,4.25,5,5,4,0.7955904281015238,0.0,0.0,0.45555555555555555,0.6917422914636097,40.0,45.0
1191,5,6,8,4.75,2.25,2.5,1.75,5,3,4,0.7426379114289035,-0.6379688129049731,0.075,0.6111111111111112,0.2131119179228923,100.0,45.0
1192,3,3,36,3.25,2.5,3.5,4.0,6,6,3,0.7853562644734583,1046421.0021413403,-0.043750000000000004,0.15555555555555556,no switch,20.0,33.0
1193,5,7,10,3.75,2.5,3.5,3.75,4,6,4,0.8162975985850013,423.0284478242843,-0.006250000000000001,0.12222222222222223,no switch,40.0,43.0
1194,1,0,18,4.25,1.5,2.25,1.0,5,7,4,0.8408304387271925,0.0,0.13055555555555554,0.13888888888888887,0.6647987572788558,20.0,18.0
1195,6,5,8,3.25,1.0,4.0,3.5,5,8,4,0.765073130234461,0.0,0.0,0.6111111111111112,0.350103251323047,100.0,55.0
1196,8,8,2,5.0,3.75,3.75,4.0,5,8,4,0.8633148004683628,4823.010556400996,-0.061111111111111116,0.17777777777777778,no switch,60.0,44.0
1197,9,7,9,3.5,2.5,2.25,4.0,6,8,4,0.6891774582537935,4477.834393674761,-0.03333333333333333,0.1,0.9063883015124318,100.0,55.0
1198,11,8,0,5.0,2.25,4.75,5.0,7,7,4,0.8089876856790762,16750.143885602567,-0.006944444444444445,0.005555555555555559,1.0391041867780204,40.0,35.0
1199,10,7,0,3.5,2.5,3.75,3.5,7,5,4,0.8124560648545905,4823.010556400996,-0.01527777777777777,0.0,0.8876099747089672,60.0,15.0
1200,7,8,1,5.0,2.75,5.0,5.0,4,8,4,0.8649152837855316,0.3104781772960677,0.010416666666666666,0.13333333333333333,no switch,60.0,45.0
1201,5,1,16,3.75,4.0,4.0,3.0,5,2,4,0.8323810953108547,-0.6658272331016108,0.09722222222222221,0.49444444444444446,no switch,60.0,63.0
1202,0,7,2,4.0,3.25,4.0,4.0,3,3,4,0.8655387194382135,0.0,0.0,no switch,no switch,0.0,0.0
1203,3,7,4,4.75,4.0,3.25,4.75,5,8,4,0.8636359526727798,0.9315923415345702,-0.016666666666666666,-0.08888888888888889,no switch,20.0,0.0
1204,6,6,14,4.5,2.25,4.0,4.0,6,6,4,0.7979647775517462,87.99940363439786,0.04652777777777778,0.016666666666666666,1.6680644958499538,100.0,45.0
1205,8,6,4,4.0,3.25,4.25,4.75,5,6,4,0.7524247122641886,20667.713047903984,0.10208333333333335,0.06666666666666667,0.6336244993665461,100.0,43.0
1206,9,8,2,4.25,2.5,3.75,3.0,6,8,4,0.8784105004366558,4428.085637298981,0.043750000000000004,0.06666666666666667,1.4786645292888698,40.0,45.0
1207,3,8,20,5.0,5.0,3.25,4.75,4,3,4,0.7489584102957546,no switch,no switch,0.6111111111111112,no switch,20.0,28.0
1208,6,8,12,4.5,3.5,4.75,5.0,6,8,4,0.8419558086984097,800.3097404595413,-0.10833333333333334,0.2777777777777778,no switch,100.0,100.0
1209,11,6,16,4.75,2.0,4.5,4.25,4,2,2,0.8921913616860976,8263.54837274505,-0.059722222222222225,0.16666666666666666,0.5812291396570317,20.0,52.0
1210,0,8,6,4.0,2.75,3.75,4.75,3,4,4,0.7094913929566484,no switch,no switch,no switch,no switch,100.0,55.0
1211,6,7,14,4.5,1.0,3.25,2.25,7,7,4,0.8642863468807886,0.0,0.0,0.4222222222222222,no switch,80.0,55.0
1212,4,4,26,5.0,3.75,3.75,4.75,5,5,4,0.7550190412172066,0.0,0.016666666666666666,0.03888888888888889,no switch,20.0,37.0
1213,0,8,18,5.0,2.0,3.75,3.5,1,5,4,0.8448092225585379,no switch,no switch,no switch,no switch,40.0,46.0
1214,3,7,10,4.75,1.25,3.0,4.75,7,5,4,0.8289803482645038,479262535.68222666,-0.03888888888888888,0.33888888888888885,no switch,40.0,45.0
1215,7,8,21,4.0,1.75,3.0,2.5,6,4,4,0.8748976499919464,44.46995909249589,0.048611111111111105,-0.2111111111111111,no switch,40.0,45.0
1216,11,8,1,3.75,2.0,4.75,4.5,6,6,4,0.8806680854113419,0.0,0.0,-0.2888888888888889,no switch,60.0,45.0
1217,6,8,2,4.25,2.75,3.75,4.75,6,6,4,0.8343410224697125,14.050545696553074,-0.006944444444444445,-0.18888888888888888,no switch,40.0,38.0
1218,11,8,0,5.0,3.75,4.5,5.0,7,8,4,0.678677111374658,4.825761367031629,0.13055555555555554,-0.17777777777777778,no switch,40.0,33.0
1219,12,8,13,3.25,2.0,5.0,4.5,5,5,4,0.8617853923544425,4717.878902760957,0.24444444444444446,0.10000000000000002,no switch,60.0,49.0
1220,3,0,27,4.25,2.75,2.0,2.75,5,1,2,0.8556175226476879,501632134.2128388,0.08333333333333333,0.5277777777777778,no switch,0.0,48.0
1221,3,8,9,3.0,2.25,3.75,3.0,6,6,4,0.7322512462905606,0.0,0.0,0.0,no switch,100.0,45.0
1222,6,4,14,4.0,3.75,2.25,4.25,6,4,4,0.9042105971842602,0.0,0.0,0.03888888888888889,no switch,40.0,45.0
1223,5,6,10,4.25,3.25,4.0,2.75,5,2,4,0.8049128482414457,0.3104781772960677,0.07361111111111111,-0.03333333333333333,no switch,40.0,61.0
1224,13,8,7,4.0,1.75,4.0,3.5,6,7,4,0.8403398511440429,0.0,0.0,0.37777777777777777,no switch,60.0,45.0
1225,10,8,0,4.75,2.0,2.75,3.5,7,7,4,0.7529026644282764,0.0,0.0,0.06666666666666667,0.9036683083403806,0.0,0.0
1226,0,5,24,4.5,2.5,4.75,4.75,4,5,4,0.856333911194145,no switch,no switch,no switch,no switch,40.0,29.0
1227,9,6,4,4.5,3.5,5.0,4.75,6,7,4,0.8354936890414113,26.58800620826653,0.052083333333333336,0.1111111111111111,no switch,60.0,48.0
1228,0,5,12,4.25,3.5,3.25,3.5,6,8,4,0.8351386761557169,4.825761367031629,0.016666666666666666,0.12222222222222223,1.119851512728974,80.0,34.0
1229,4,6,13,3.75,2.5,3.75,3.0,4,6,4,0.8549152062713873,3895.6713940773607,-0.011111111111111118,0.06666666666666667,0.6691716488985238,40.0,45.0
1230,6,8,6,5.0,3.0,4.25,3.25,6,8,4,0.8184158174632742,4428.085637298981,-0.0034722222222222216,0.038888888888888896,no switch,60.0,45.0
1231,12,7,4,4.0,2.75,3.25,3.0,4,5,4,0.8102206830192022,0.0,0.0,0.0,no switch,100.0,41.0
1232,6,6,48,3.75,3.5,3.5,3.75,3,0,3,0.8838623395996871,13713587916.22429,0.075,no switch,no switch,100.0,86.0
1233,4,6,4,3.0,2.25,4.0,4.75,6,6,4,0.8313869960437447,0.0,0.028125,0.16111111111111112,1.3043701390860023,40.0,45.0
1234,8,8,1,5.0,2.25,4.0,3.25,6,6,4,0.8217383577935469,0.0,0.0,0.05833333333333333,0.9317301600601382,40.0,40.0
1235,9,3,9,4.5,1.0,3.0,1.5,6,7,4,0.8896704490532499,90.62807202723366,0.000694444444444442,0.24444444444444446,no switch,60.0,55.0
1236,6,8,0,5.0,2.25,3.75,3.25,5,4,4,0.8293635621441208,-0.333223269233891,0.26111111111111107,-0.016666666666666666,1.00212308228762,40.0,45.0
1237,12,8,4,2.5,1.0,3.0,5.0,6,6,4,0.8892579444923044,356.5980400299527,-0.022222222222222223,0.6111111111111112,no switch,0.0,0.0
1238,12,7,1,4.25,2.75,3.75,4.0,4,1,2,0.8929232525558487,1501213588328252.2,-0.1611111111111111,0.48888888888888893,no switch,0.0,55.0
1239,10,7,5,3.5,2.5,3.25,3.75,5,8,4,0.8296072520294107,8.944379741508454,-0.057638888888888885,-0.1277777777777778,no switch,60.0,55.0
1240,4,8,17,4.75,4.25,3.5,3.5,5,3,4,0.7139347138281652,0.0,0.0,0.09444444444444444,no switch,40.0,30.0
1241,8,7,6,4.0,3.5,3.75,3.25,5,6,4,0.7511694345997558,0.0,0.1972222222222222,0.0,no switch,40.0,28.0
1242,3,2,18,4.75,4.0,3.5,4.0,5,5,4,0.8627645122514338,0.0,0.05625,0.0,2.5207211030607635,40.0,48.0
1243,4,7,11,4.0,2.0,3.25,3.5,6,6,4,0.7631986632844899,0.0,0.0,0.6111111111111112,no switch,40.0,45.0
1244,0,3,10,2.0,2.0,4.0,4.0,3,3,4,0.8239011736766777,no switch,no switch,no switch,no switch,40.0,45.0
1245,0,8,6,4.75,3.5,3.5,3.5,6,5,4,0.8101533304352208,0.0,0.0,-0.30000000000000004,no switch,60.0,55.0
1246,2,8,14,5.0,2.0,3.75,4.75,5,4,4,0.7006781103273706,1054306.757844989,0.1638888888888889,0.022222222222222223,1.028298128193813,40.0,40.0
1247,0,5,0,3.5,3.75,3.75,3.0,6,8,4,0.8439019526936115,0.0,0.0,0.25,no switch,100.0,31.0
1248,7,8,2,4.25,2.0,4.5,2.25,5,7,4,0.748163397474653,0.0,0.0,0.24444444444444446,no switch,80.0,45.0
1249,6,5,13,4.25,3.5,4.75,4.25,5,4,4,0.7937919510012472,0.0,0.03333333333333333,0.3555555555555556,no switch,20.0,33.0
1250,3,7,8,4.0,3.25,3.75,4.5,6,6,4,0.8289735899999805,4.4290965517728935,0.02291666666666667,0.06666666666666667,no switch,20.0,22.0
1251,6,5,9,4.5,2.5,3.5,3.25,6,7,4,0.7702998277116162,0.0,0.07638888888888888,0.0,no switch,80.0,43.0
1252,0,8,0,4.25,3.25,4.0,5.0,3,2,4,0.9188259714181305,no switch,no switch,no switch,no switch,0.0,49.0
1253,13,7,5,5.0,2.25,4.5,3.75,4,1,3,0.7715667135439834,1046393.2113963371,-0.11666666666666665,0.0,no switch,40.0,55.0
1254,4,7,4,5.0,4.0,3.75,4.5,3,3,4,0.8615358355048719,4428.085637298981,0.043750000000000004,-0.17777777777777778,no switch,40.0,55.0
1255,8,8,3,4.75,3.0,3.75,4.0,6,8,4,0.7858207834930306,4.825761367031629,0.21805555555555553,0.0,0.8876099747089672,80.0,36.0
1256,4,8,3,5.0,3.5,3.75,4.75,4,4,3,0.6520144823152494,2.7146728336452117,0.19652777777777777,0.1111111111111111,no switch,0.0,41.0
1257,9,6,6,3.0,1.75,4.0,3.0,7,4,4,0.7571926838286803,0.3104781772960677,0.06666666666666667,-0.43333333333333335,no switch,80.0,33.0
1258,3,1,3,3.75,3.0,2.75,3.25,5,8,3,0.8399087608539832,1501199875790515.0,-0.013888888888888886,0.09444444444444444,no switch,40.0,49.0
